OrderID,Tanggal,Nama Produk,Jumlah,Harga,Harga Unit,Sumber Order,Nama Pelanggan,Nomor WA,Keterangan
ORD102088,2025-09-23 00:00:00,Nasi box vegan,2,70000,35000,WhatsApp,Gita Pratama,085609320489,
ORD100907,2025-04-01 00:00:00,Salad Ayam,2,80000,40000,Instagram,Ika Permana,085190669849,
ORD101609,2025-06-09 00:00:00,Nasi Box Ayam,3,75000,25000,Instagram,Gita Pratama,085609320489,promo code used
ORD100782,2025-08-25 00:00:00,Snack box,1,15000,15000,WhatsApp,Budi Kusuma,089770088600,
ORD100164,2025-06-14 00:00:00,Soup Sayur,3,75000,25000,Instagram,Ochi Harto,086886239240,
ORD101484,2025-08-12 00:00:00,Nasi box vegan,4,140000,35000,Instagram,Kiki Harto,085168087603,
ORD100250,2025-06-17 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Citra Wicaksono,089796886805,
ORD101439,2025-04-19 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Uli Putri,089622292706,
ORD101084,2025-07-18 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Sari Putri,088274225790,
ORD100201,2025-08-25 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Kiki Wijaya,089254629148,
ORD100777,2025-07-05 00:00:00,nasi box ayam,1,25000,25000,Instagram,Andi Budiyanto,085899441715,
ORD102256,2025-06-24 00:00:00,Nasi box ayam,1,35000,35000,Instagram,Andi Pratama,081238282586,
ORD100779,2025-07-17 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Budi Santoso,082578729825,
ORD100399,2025-06-10 00:00:00,Soup Sayur,3,75000,25000,WhatsApp,Tono Santoso,082294131869,catatan: pesan khusus
ORD100801,2025-04-18 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Eka Wicaksono,088895798687,
ORD101961,2025-09-16 00:00:00,Soup Sayur,1,20000,20000,Instagram,Fajar Budiyanto,086990413797,
ORD100813,2025-07-23 00:00:00,Nasi box vegan,2,70000,35000,Instagram,Gita Kusuma,086907844736,
ORD102173,2025-05-27 00:00:00,Salad Ayam,1,30000,30000,Instagram,Dewi Kusuma,081485646799,
ORD100028,2025-07-22 00:00:00,Nasi box vegan,3,75000,25000,Instagram,Laras Santoso,087146112545,ulang order
ORD100641,2025-04-24 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Citra Wicaksono,080462265676,
ORD100752,2025-09-05 00:00:00,SoupSayur,1,25000,25000,Instagram,Kiki Saputra,085880434165,
ORD101638,2025-09-30 00:00:00,snack box,3,75000,25000,Instagram,Gita Kusuma,088214658404,
ORD100926,2025-04-27 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Andi Permana,083173936385,
ORD101691,2025-06-16 00:00:00,snack box,2,50000,25000,WhatsApp,Kiki Pratama,081256746807,
ORD102044,2025-07-04 00:00:00,Soup sayur,1,25000,25000,Instagram,Eka Wijaya,083568044206,
ORD101555,2025-07-31 00:00:00,nasi box ayam,3,45000,15000,Instagram,Sari Santoso,086578759856,
ORD100451,2025-07-08 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Citra Permana,087506068536,
ORD101876,2025-04-24 00:00:00,Nasi Box Vegan,2,50000,25000,Instagram,Maya Budiyanto,089421044789,
ORD102464,2025-06-22 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Laras Santoso,087146112545,
ORD100126,2025-09-04 00:00:00,SoupSayur,1,20000,20000,Instagram,Tono Wicaksono,088819148580,
ORD102071,2025-05-22 00:00:00,Snack Box,1,20000,20000,Instagram,Eka Santoso,085395024026,
ORD101371,2025-07-19 00:00:00,Snack Box,1,20000,20000,WhatsApp,Budi Putri,081355690927,
ORD100932,2025-09-19 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Budi Santoso,084711382675,
ORD101688,2025-04-25 00:00:00,snack box,1,15000,15000,Instagram,Citra Putri,084998569847,
ORD101023,2025-04-20 00:00:00,Soup sayur,3,75000,25000,Instagram,Laras Budiyanto,081814124782,
ORD100705,2025-08-12 00:00:00,Nasi box vegan,2,50000,25000,Instagram,Joko Santoso,084157473384,
ORD101140,2025-09-26 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Tono Permana,087452991241,
ORD101128,2025-07-29 00:00:00,Nasi box ayam,4,100000,25000,WhatsApp,Fajar Kusuma,086590277167,
ORD101281,2025-04-22 00:00:00,Salad Ayam,4,140000,35000,WhatsApp,Uli Wicaksono,087034824771,
ORD100379,2025-07-23 00:00:00,Salad ayam,1,35000,35000,Instagram,Gita Putri,089121277561,
ORD100535,2025-07-29 00:00:00,nasi box ayam,1,20000,20000,Instagram,Joko Kusuma,083296685161,
ORD100351,2025-05-15 00:00:00,Nasi Box Vegan,1,30000,30000,WhatsApp,Putu Wicaksono,082522872808,catatan: pesan khusus
ORD100293,2025-04-28 00:00:00,Nasi Box Vegan,1,30000,30000,WhatsApp,Budi Putri,089922809202,
ORD101653,2025-06-06 00:00:00,Salad ayam,1,35000,35000,Instagram,Putu Wicaksono,089979955271,
ORD102011,2025-08-25 00:00:00,snack box,2,30000,15000,WhatsApp,Nina Budiyanto,082223943129,
ORD101416,2025-06-26 00:00:00,SoupSayur,2,50000,25000,Instagram,Sari Budiyanto,083982258713,
ORD101168,2025-07-09 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Putu Santoso,082895171870,
ORD100884,2025-09-26 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Budi Permana,080548687403,
ORD101115,2025-08-19 00:00:00,Snack box,2,30000,15000,Instagram,Kiki Kusuma,089706296201,
ORD101939,2025-09-04 00:00:00,snack box,2,30000,15000,Instagram,Fajar Wijaya,089034043842,
ORD101022,2025-09-15 00:00:00,Snack box,3,45000,15000,Instagram,Hadi Permana,089596292330,
ORD100023,2025-09-04 00:00:00,Snack Box,1,15000,15000,Instagram,Citra Permana,087506068536,
ORD101860,2025-08-13 00:00:00,Salad Ayam,1,35000,35000,Instagram,Andi Wicaksono,082368876767,
ORD102090,2025-05-27 00:00:00,SoupSayur,3,75000,25000,Instagram,Fajar Harto,084204380571,
ORD100755,2025-07-30 00:00:00,Snack Box,5,125000,25000,Instagram,Andi Permana,083419182553,catatan: pesan khusus
ORD100090,2025-08-25 00:00:00,Nasi box vegan,1,35000,35000,WhatsApp,Fajar Budiyanto,086990413797,
ORD100959,2025-06-09 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Citra Pratama,082064361103,
ORD101158,2025-09-18 00:00:00,Salad Ayam,1,40000,40000,WhatsApp,Putu Putri,085135521570,
ORD101017,2025-06-04 00:00:00,Soup Sayur,1,20000,20000,Instagram,Joko Harto,083699577738,
ORD100523,2025-05-19 00:00:00,Snack box,1,15000,15000,Instagram,Citra Putri,086788861015,
ORD100000,2025-06-26 00:00:00,SALAD AYAM,1,25000,25000,WhatsApp,Kiki Pratama,081256746807,
ORD102164,2025-06-08 00:00:00,nasi box ayam,2,40000,20000,Instagram,Tono Santoso,082115869380,
ORD100682,2025-08-02 00:00:00,Salad Ayam,2,80000,40000,Instagram,Rina Harto,086022356972,
ORD102007,2025-04-05 00:00:00,Soup Sayur,2,40000,20000,Instagram,Ika Permana,089735989334,
ORD100381,2025-05-27 00:00:00,Soup Sayur,3,60000,20000,Instagram,Eka Budiyanto,087431527420,
ORD102070,2025-04-17 00:00:00,Snack Box,3,60000,20000,Instagram,Maya Pratama,081994101372,
ORD101491,2025-05-12 00:00:00,Soup sayur,2,40000,20000,Instagram,Fajar Harto,084204380571,
ORD102387,2025-07-15 00:00:00,snack box,1,25000,25000,WhatsApp,Eka Kusuma,081279908811,catatan: pesan khusus
ORD101251,2025-06-07 00:00:00,snack box,1,15000,15000,Instagram,Kiki Pratama,081256746807,
ORD102421,2025-09-02 00:00:00,Nasi Box Ayam,3,75000,25000,WhatsApp,Fajar Wijaya,082281606484,
ORD100915,2025-08-05 00:00:00,Salad Ayam,1,30000,30000,Instagram,Putu Wijaya,082966667600,
ORD100704,2025-04-17 00:00:00,nasi box ayam,1,15000,15000,Instagram,Nina Wicaksono,080656272980,
ORD101892,2025-07-12 00:00:00,Nasi Box Ayam,2,70000,35000,WhatsApp,Tono Kusuma,087278755886,
ORD102328,2025-09-02 00:00:00,SoupSayur,1,20000,20000,Instagram,Nina Wicaksono,080656272980,
ORD102274,2025-06-22 00:00:00,Soup Sayur,1,25000,25000,Instagram,Fajar Pratama,083244720999,
ORD100597,2025-07-16 00:00:00,Snack box,1,15000,15000,Instagram,Kiki Kusuma,089706296201,
ORD101706,2025-04-16 00:00:00,Nasi box ayam,2,60000,30000,Instagram,Laras Putri,082885158799,
ORD101421,2025-09-14 00:00:00,Soup Sayur,1,20000,20000,Instagram,Putu Permana,088299737631,
ORD101720,2025-08-21 00:00:00,Snack Box,1,15000,15000,WhatsApp,Maya Pratama,081994101372,
ORD100223,2025-05-06 00:00:00,snack box,1,15000,15000,Instagram,Maya Kusuma,089013983735,
ORD100133,2025-07-22 00:00:00,Snack box,2,40000,20000,Instagram,Kiki Pratama,081256746807,
ORD102351,2025-04-29 00:00:00,SoupSayur,1,25000,25000,Instagram,Citra Putri,086788861015,
ORD100213,2025-05-03 00:00:00,Soup sayur,2,40000,20000,Instagram,Eka Santoso,085061497310,
ORD101872,2025-04-30 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Sari Budiyanto,089241418328,
ORD100572,2025-07-10 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Sari Santoso,086578759856,
ORD101677,2025-08-16 00:00:00,snack box,3,45000,15000,Instagram,Sari Harto,089825449481,
ORD101544,2025-06-18 00:00:00,Snack box,1,25000,25000,Instagram,Laras Budiyanto,086518506716,
ORD100202,2025-08-17 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Nina Putri,085753260332,catatan: pesan khusus
ORD100077,2025-08-25 00:00:00,nasi box ayam,1,20000,20000,WhatsApp,Joko Wijaya,081739348356,
ORD101962,2025-09-07 00:00:00,Nasi Box Ayam,4,120000,30000,Instagram,Andi Wicaksono,082368876767,promo code used
ORD102456,2025-09-26 00:00:00,Nasi Box Ayam,4,100000,25000,Instagram,Putu Wicaksono,088507925241,
ORD101412,2025-09-30 00:00:00,snack box,1,15000,15000,WhatsApp,Hadi Pratama,082904228421,
ORD101654,2025-09-27 00:00:00,Salad Ayam,1,35000,35000,Instagram,Eka Wicaksono,084846773782,
ORD100439,2025-05-14 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Joko Santoso,086596575692,
ORD101736,2025-07-07 00:00:00,SoupSayur,5,100000,20000,WhatsApp,Nina Kusuma,081251778528,ulang order
ORD100174,2025-04-03 00:00:00,Nasi Box Vegan,1,35000,35000,WhatsApp,Dewi Santoso,086903311907,
ORD102325,2025-06-27 00:00:00,Snack box,4,60000,15000,Instagram,Ochi Wijaya,087099917381,catatan: pesan khusus
ORD101457,2025-07-15 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Laras Pratama,082312432921,
ORD100342,2025-06-15 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Fajar Budiyanto,086990413797,promo code used
ORD101032,2025-07-12 00:00:00,SoupSayur,4,100000,25000,Instagram,Nina Kusuma,081251778528,
ORD102495,2025-09-05 00:00:00,Nasi box vegan,2,70000,35000,Instagram,Hadi Pratama,081585064317,
ORD101575,2025-06-12 00:00:00,Snack box,2,30000,15000,Instagram,Putu Kusuma,088515832818,
ORD100252,2025-09-07 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Hadi Saputra,082266093796,catatan: pesan khusus
ORD100297,2025-04-05 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Maya Santoso,085297516136,
ORD100545,2025-06-29 00:00:00,Nasi box ayam,2,60000,30000,WhatsApp,Laras Putri,088098851656,
ORD100543,2025-08-05 00:00:00,Nasi Box Ayam,2,60000,30000,Instagram,Nina Permana,087562890028,
ORD102270,2025-08-29 00:00:00,Salad Ayam,3,105000,35000,Instagram,Ika Saputra,088007229034,
ORD102445,2025-05-04 00:00:00,Salad ayam,1,35000,35000,Instagram,Ika Permana,088156149784,
ORD101346,2025-04-06 00:00:00,snack box,2,50000,25000,Instagram,Rina Wijaya,086453521818,
ORD100594,2025-05-20 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Dewi Pratama,088692322602,
ORD100908,2025-07-18 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Dewi Pratama,088692322602,
ORD101895,2025-06-09 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Hadi Permana,089500479748,
ORD100490,2025-04-29 00:00:00,SoupSayur,1,25000,25000,Instagram,Kiki Wicaksono,085844198665,
ORD102103,2025-04-23 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Eka Santoso,081632870831,ulang order
ORD101918,2025-05-28 00:00:00,Snack Box,1,20000,20000,WhatsApp,Andi Pratama,085169409749,
ORD102234,2025-08-05 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Budi Santoso,084711382675,
ORD102253,2025-09-26 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Uli Kusuma,085866934654,promo code used
ORD102258,2025-07-10 00:00:00,Snack box,3,45000,15000,Instagram,Maya Permana,081779717751,
ORD100394,2025-07-07 00:00:00,Salad Ayam,3,105000,35000,WhatsApp,Fajar Wicaksono,088681447394,promo code used
ORD101723,2025-05-09 00:00:00,Nasi Box Vegan,3,90000,30000,Instagram,Uli Putri,089622292706,
ORD100685,2025-07-11 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Hadi Saputra,082266093796,
ORD101320,2025-07-17 00:00:00,snack box,1,15000,15000,Instagram,Putu Pratama,088416169284,
ORD100788,2025-04-03 00:00:00,nasi box ayam,2,30000,15000,WhatsApp,Rina Harto,086386557790,
ORD102316,2025-07-27 00:00:00,SALAD AYAM,1,25000,25000,WhatsApp,Kiki Kusuma,089706296201,
ORD100254,2025-04-04 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Budi Santoso,082578729825,
ORD101841,2025-09-02 00:00:00,NasiBoxAyam,1,35000,35000,Instagram,Ochi Putri,083184322259,
ORD101715,2025-06-05 00:00:00,SoupSayur,4,80000,20000,Instagram,Andi Wijaya,084294019655,ulang order
ORD101269,2025-09-22 00:00:00,nasi box ayam,2,30000,15000,Instagram,Eka Harto,087510799118,
ORD102287,,Soup Sayur,1,20000,20000,Instagram,Eka Kusuma,081279908811,
ORD102124,2025-04-18 00:00:00,Snack Box,1,20000,20000,Instagram,Nina Putri,083445655743,
ORD100408,2025-08-27 00:00:00,Salad ayam,1,30000,30000,Instagram,Ochi Harto,086886239240,catatan: pesan khusus
ORD101868,2025-05-01 00:00:00,Snack Box,3,60000,20000,WhatsApp,Rina Saputra,085719182619,
ORD100357,2025-08-15 00:00:00,snack box,2,30000,15000,WhatsApp,Laras Budiyanto,084168784991,
ORD101222,2025-05-06 00:00:00,SoupSayur,1,20000,20000,Instagram,Kiki Pratama,089428434795,
ORD100629,2025-08-16 00:00:00,Salad ayam,1,40000,40000,Instagram,Tono Wijaya,088033974014,
ORD100701,,Snack box,1,15000,15000,Instagram,Ika Pratama,085812236231,
ORD100295,2025-08-30 00:00:00,NasiBoxAyam,4,100000,25000,Instagram,Dewi Permana,085290965610,catatan: pesan khusus
ORD100709,2025-06-10 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Ika Permana,088889937567,
ORD102286,2025-07-26 00:00:00,Nasi Box Ayam,2,50000,25000,WhatsApp,Putu Santoso,082895171870,catatan: pesan khusus
ORD100011,2025-06-23 00:00:00,Snack box,1,20000,20000,Instagram,Andi Pratama,083494937597,
ORD100640,2025-07-26 00:00:00,Nasi box ayam,2,70000,35000,Instagram,Tono Saputra,085328710122,
ORD102314,2025-09-11 00:00:00,Soup Sayur,3,60000,20000,Instagram,Uli Kusuma,085866934654,
ORD101333,2025-05-30 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Laras Saputra,081595148465,
ORD102181,2025-06-20 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Ika Budiyanto,083503056413,
ORD101447,2025-04-10 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Budi Kusuma,087289623091,
ORD100281,2025-09-05 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Ika Pratama,085812236231,
ORD101036,2025-04-12 00:00:00,Soup sayur,1,20000,20000,Instagram,Eka Permana,081491357759,ulang order
ORD100946,2025-08-18 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Sari Harto,082701039308,
ORD100516,2025-07-16 00:00:00,Salad ayam,5,175000,35000,Instagram,Hadi Harto,083333952111,
ORD100922,2025-05-04 00:00:00,Salad ayam,5,150000,30000,Instagram,Sari Budiyanto,089241418328,
ORD100618,2025-07-27 00:00:00,Snack box,2,50000,25000,WhatsApp,Putu Wicaksono,088507925241,
ORD100148,2025-08-09 00:00:00,SoupSayur,1,25000,25000,Instagram,Putu Putri,086149331637,
ORD100397,2025-07-30 00:00:00,Nasi box ayam,2,60000,30000,Instagram,Citra Pratama,082064361103,
ORD102384,2025-08-16 00:00:00,Nasi box vegan,3,75000,25000,Instagram,Nina Harto,087436713695,
ORD102480,2025-04-10 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Ika Pratama,083038567700,
ORD101351,2025-04-15 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Maya Permana,081779717751,
ORD100719,2025-07-06 00:00:00,Salad ayam,1,35000,35000,Instagram,Eka Budiyanto,087431527420,
ORD101510,2025-09-05 00:00:00,Nasi Box Vegan,1,35000,35000,WhatsApp,Sari Harto,089825449481,
ORD101601,2025-09-03 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Dewi Wijaya,085447962757,
ORD101767,2025-05-07 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Maya Wicaksono,086212021697,
ORD101546,2025-05-06 00:00:00,SoupSayur,1,25000,25000,Instagram,Sari Harto,086081062003,
ORD102060,2025-08-24 00:00:00,nasi box ayam,1,20000,20000,Instagram,Joko Wicaksono,088686337524,
ORD101703,2025-06-02 00:00:00,nasi box ayam,1,15000,15000,Instagram,Andi Kusuma,089861622999,
ORD101295,2025-06-17 00:00:00,Nasi Box Vegan,1,30000,30000,Instagram,Hadi Saputra,085177739260,
ORD102339,2025-09-27 00:00:00,Snack box,1,25000,25000,WhatsApp,Joko Santoso,081938026206,
ORD100655,2025-09-03 00:00:00,nasi box ayam,3,75000,25000,WhatsApp,Andi Pratama,085169409749,
ORD100626,2025-07-13 00:00:00,Soup Sayur,2,40000,20000,Instagram,Dewi Santoso,086903311907,
ORD100555,2025-04-15 00:00:00,Nasi box vegan,1,30000,30000,WhatsApp,Citra Wicaksono,080462265676,
ORD101110,2025-05-12 00:00:00,Soup sayur,2,40000,20000,WhatsApp,Budi Santoso,084711382675,
ORD101188,2025-05-10 00:00:00,NasiBoxAyam,3,90000,30000,Instagram,Joko Santoso,081938026206,
ORD102138,2025-09-13 00:00:00,Snack box,2,30000,15000,Instagram,Citra Budiyanto,082512868230,
ORD101120,2025-08-03 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Eka Harto,082786801128,
ORD101144,2025-06-21 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Ika Wicaksono,084517123685,
ORD100637,2025-08-31 00:00:00,NasiBoxAyam,1,35000,35000,WhatsApp,Fajar Kusuma,084057202590,
ORD102492,2025-08-20 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Gita Budiyanto,087571775140,
ORD101801,2025-07-02 00:00:00,NasiBoxAyam,2,60000,30000,Instagram,Rina Saputra,085719182619,
ORD101217,2025-05-06 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Kiki Harto,085168087603,
ORD101791,2025-05-20 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Sari Putri,087553942373,promo code used
ORD100326,2025-06-23 00:00:00,NasiBoxAyam,1,35000,35000,Instagram,Andi Pratama,085169409749,
ORD101367,2025-07-07 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Fajar Harto,084204380571,
ORD101132,2025-09-11 00:00:00,NasiBoxAyam,1,30000,30000,WhatsApp,Rina Harto,081438424981,catatan: pesan khusus
ORD101179,2025-07-27 00:00:00,snack box,1,20000,20000,Instagram,Ochi Harto,084431351823,
ORD101554,2025-06-06 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Sari Budiyanto,089241418328,
ORD102288,2025-09-03 00:00:00,SoupSayur,1,20000,20000,Instagram,Maya Pratama,081994101372,
ORD100667,2025-05-17 00:00:00,SALAD AYAM,5,75000,15000,Instagram,Citra Wijaya,080248193466,
ORD100873,2025-08-24 00:00:00,Snack box,3,60000,20000,WhatsApp,Nina Budiyanto,088615335554,
ORD100375,2025-05-02 00:00:00,snack box,1,25000,25000,Instagram,Laras Wicaksono,089415521667,
ORD101847,2025-04-08 00:00:00,Nasi box vegan,2,70000,35000,WhatsApp,Maya Santoso,084817549651,
ORD101646,2025-09-30 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Laras Wicaksono,081928565431,
ORD101053,2025-04-06 00:00:00,Nasi box ayam,4,100000,25000,Instagram,Gita Putri,087877470168,
ORD100480,2025-07-21 00:00:00,SALAD AYAM,2,40000,20000,WhatsApp,Laras Putri,088098851656,
ORD100986,2025-06-14 00:00:00,Salad Ayam,1,35000,35000,Instagram,Tono Santoso,082294131869,
ORD100596,2025-07-29 00:00:00,nasi box ayam,1,20000,20000,Instagram,Kiki Kusuma,083752654793,
ORD101502,2025-07-27 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Hadi Permana,080365414586,
ORD101372,2025-04-28 00:00:00,Soup sayur,1,25000,25000,Instagram,Citra Pratama,082064361103,
ORD102430,2025-05-09 00:00:00,Snack Box,1,15000,15000,Instagram,Fajar Permana,086929298425,
ORD100720,2025-04-16 00:00:00,snack box,1,15000,15000,WhatsApp,Eka Santoso,081632870831,catatan: pesan khusus
ORD101509,2025-06-24 00:00:00,SoupSayur,1,20000,20000,Instagram,Tono Santoso,082115869380,
ORD102287,2025-04-17 00:00:00,Soup Sayur,1,20000,20000,Instagram,Eka Kusuma,081279908811,
ORD100471,2025-06-26 00:00:00,Salad Ayam,2,80000,40000,Instagram,Eka Santoso,081632870831,
ORD101386,2025-08-08 00:00:00,Snack box,1,15000,15000,Instagram,Nina Putri,081745961586,
ORD100016,2025-07-03 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Budi Kusuma,087289623091,
ORD101877,2025-09-27 00:00:00,Soup sayur,3,75000,25000,WhatsApp,Uli Wicaksono,087034824771,
ORD102488,2025-06-27 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Fajar Wijaya,084895134332,
ORD100075,2025-04-02 00:00:00,Salad Ayam,1,40000,40000,WhatsApp,Maya Harto,086519398280,
ORD100134,2025-06-03 00:00:00,SALAD AYAM,2,30000,15000,Instagram,Ochi Santoso,080766177115,catatan: pesan khusus
ORD100001,2025-04-19 00:00:00,Nasi box ayam,2,50000,25000,Instagram,Andi Harto,083006848666,
ORD100762,2025-04-22 00:00:00,Salad Ayam,4,120000,30000,WhatsApp,Andi Wijaya,084294019655,
ORD100437,2025-04-27 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Putu Permana,088299737631,
ORD102110,2025-08-11 00:00:00,Soup Sayur,2,40000,20000,Instagram,Kiki Kusuma,089706296201,
ORD102404,2025-04-06 00:00:00,NasiBoxAyam,2,70000,35000,Instagram,Uli Wijaya,084283411080,
ORD100319,2025-05-27 00:00:00,Soup Sayur,1,25000,25000,Instagram,Citra Permana,086111554262,
ORD101710,2025-06-02 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Citra Permana,086783777014,
ORD102467,2025-08-20 00:00:00,Nasi box vegan,3,105000,35000,WhatsApp,Fajar Budiyanto,087334270866,
ORD100931,2025-08-31 00:00:00,nasi box ayam,1,20000,20000,WhatsApp,Ika Saputra,088007229034,
ORD102042,2025-09-30 00:00:00,Nasi box vegan,2,60000,30000,Instagram,Dewi Santoso,086903311907,ulang order
ORD100518,2025-09-08 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Gita Permana,086884443106,
ORD100689,2025-05-24 00:00:00,Soup Sayur,1,20000,20000,Instagram,Joko Santoso,081938026206,
ORD101734,2025-07-22 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Ika Saputra,088007229034,
ORD100699,2025-05-27 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Ika Saputra,086574374896,
ORD101345,2025-07-20 00:00:00,Soup Sayur,1,20000,20000,Instagram,Andi Pratama,085169409749,
ORD100567,2025-05-03 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Maya Kusuma,081463031617,
ORD102023,2025-06-15 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Nina Budiyanto,082223943129,
ORD101275,2025-09-30 00:00:00,Salad Ayam,1,30000,30000,Instagram,Laras Santoso,085830033542,
